user_id,age,gender,subscription_type,tenure_months,weekly_viewing_hours,content_diversity,price_increase,technical_issues,customer_service_calls,account_sharing,competing_services,last_login_days,binge_watching,user_rating,recommended_content_watched,signup_date,region,device_type,churn_probability
477,30,M,Basic,4,0.4387251229011149,5,1,0,1,1,3,20,1,3.531728714175956,0.7598069071003198,2023-11-24 18:28:14.279677,Latin America,TV,0.5874023920204244
478,67,F,Premium,58,9.656829769572656,6,0,0,0,0,3,17,0,3.880312642712009,0.6505549788122396,2023-11-25 18:28:14.279677,Latin America,Tablet,0.3371713862850501
479,59,F,Standard,15,3.1584248058359474,3,0,1,0,1,2,7,0,1.6434139925971434,0.39486652314429216,2023-11-26 18:28:14.279677,Latin America,TV,0.45807154437917064
480,47,F,Basic,35,19.936379996154038,2,1,0,1,0,3,29,0,3.5306375037181588,0.6083842168165255,2023-11-27 18:28:14.279677,Oceania,TV,0.5751905171877405
481,36,M,Standard,37,14.556813610873608,6,0,0,0,1,0,2,1,1.2098419716479762,0.04019869125787656,2023-11-28 18:28:14.279677,Latin America,Tablet,0.30987007497287566
482,34,F,Standard,1,10.528768956357402,1,0,1,0,1,3,16,1,2.173064342971321,0.7618957921879063,2023-11-29 18:28:14.279677,North America,Computer,0.4475768618089397
483,36,M,Basic,3,16.318533388273345,7,0,1,0,1,0,28,1,4.684633975736467,0.09958864832833891,2023-11-30 18:28:14.279677,Asia,Mobile,0.34169082129230705
484,45,M,Premium,47,5.768420112671321,7,0,3,0,1,0,17,0,1.6869246516074767,0.3967509257996017,2023-12-01 18:28:14.279677,Europe,Computer,0.4188395014049087
485,43,F,Premium,24,12.717396893350465,7,0,1,0,1,1,25,0,1.26107996980131,0.10361878766496657,2023-12-02 18:28:14.279677,Europe,Computer,0.4228769531483103
486,54,F,Standard,27,10.999052168593568,1,1,0,0,0,2,25,0,2.7747127986218376,0.8370744458190945,2023-12-03 18:28:14.279677,North America,TV,0.5653682031137072
487,43,F,Premium,40,11.32010040666835,4,0,0,0,1,4,22,0,4.402472834109086,0.5503023934359592,2023-12-04 18:28:14.279677,Latin America,Mobile,0.4025571275945883
488,40,F,Standard,36,16.361767500533837,7,1,0,1,0,0,5,0,1.3066895278731598,0.6909551201692724,2023-12-05 18:28:14.279677,Oceania,TV,0.46173777557586265
489,26,F,Premium,34,13.662460513899012,9,0,1,1,0,2,27,1,2.422141460921634,0.682582169842613,2023-12-06 18:28:14.279677,Latin America,Tablet,0.3280079031664006
490,29,F,Standard,29,11.443618314125116,5,0,1,1,0,4,7,1,4.599099338237305,0.8416062316585045,2023-12-07 18:28:14.279677,Latin America,Computer,0.3347171316907451
491,18,M,Standard,24,1.7255628188585188,2,1,1,2,0,3,22,0,1.4726221997778173,0.13256940334513467,2023-12-08 18:28:14.279677,Europe,Computer,0.6648965316280414
492,18,M,Basic,24,5.199768523602682,7,0,0,0,1,2,29,0,2.2426740236477865,0.6597281404048841,2023-12-09 18:28:14.279677,Europe,Tablet,0.4411891468881662
493,64,M,Premium,42,9.386455332021379,1,0,1,0,1,2,25,0,4.113682446142816,0.5751340544036574,2023-12-10 18:28:14.279677,Oceania,Mobile,0.37991102340720373
494,51,M,Standard,4,10.466861871383257,7,1,0,0,0,2,12,1,3.1728439485552173,0.030897122571315383,2023-12-11 18:28:14.279677,Europe,Computer,0.5425407316337538
495,49,F,Basic,3,4.34898137663038,6,0,0,0,0,3,7,1,4.329332562534333,0.20142290882280256,2023-12-12 18:28:14.279677,Latin America,Computer,0.4186442405549125
496,65,F,Basic,34,22.058383377892106,7,0,0,1,0,3,18,1,1.4463815721951936,0.2675715413782208,2023-12-13 18:28:14.279677,North America,Mobile,0.39562464377901996
497,42,M,Standard,57,17.581970276267864,3,0,1,0,1,2,5,0,4.682216685518891,0.07255637542916615,2023-12-14 18:28:14.279677,Oceania,TV,0.3117067641084852
498,57,M,Standard,49,13.010591601962417,3,0,0,1,0,1,28,0,4.739647178060835,0.3547198058988015,2023-12-15 18:28:14.279677,North America,Tablet,0.32678321627325174
499,62,F,Standard,23,10.360184306418724,7,0,0,0,1,0,22,1,1.6212520805868254,0.027202508715475693,2023-12-16 18:28:14.279677,Latin America,Mobile,0.35658970243489035
500,18,M,Premium,53,8.938955150494241,2,0,0,1,1,3,14,1,1.1355018576270002,0.5531834922577296,2023-12-17 18:28:14.279677,Oceania,Tablet,0.38641954460025174
501,33,F,Basic,56,5.240407699888822,1,1,0,0,0,1,9,0,4.959365527822275,0.2115009605797873,2023-12-18 18:28:14.279677,North America,Tablet,0.4882806355385971
502,56,F,Standard,52,10.387402592594313,9,1,0,3,1,3,26,0,2.9290063692096977,0.2870031055091986,2023-12-19 18:28:14.279677,Oceania,Computer,0.5277711026313479
503,22,F,Basic,23,11.288762700713754,9,0,0,1,1,2,16,0,3.2883016161417253,0.9104716261712841,2023-12-20 18:28:14.279677,Latin America,Mobile,0.3666566704909833
504,39,F,Premium,45,3.7911971225918784,7,0,1,0,1,1,0,1,3.463618934666305,0.5028168491235254,2023-12-21 18:28:14.279677,Oceania,Tablet,0.2660043846053139
505,46,F,Premium,5,11.670882086224488,7,0,0,0,0,4,6,1,4.1586738511220105,0.26901393124441586,2023-12-22 18:28:14.279677,Latin America,TV,0.3982721574809852
506,20,M,Standard,31,9.223704755876255,3,0,0,0,0,0,28,1,4.247951876183672,0.5984617582480662,2023-12-23 18:28:14.279677,Oceania,Tablet,0.29700379838550406
507,29,F,Standard,53,0.46096221061304554,2,0,0,0,1,0,26,0,1.7757008972790955,0.2016714348674956,2023-12-24 18:28:14.279677,Oceania,Computer,0.3902900096993411
508,43,F,Basic,41,5.698074946102491,7,1,1,0,0,3,12,0,1.9465469625341063,0.07439568576418487,2023-12-25 18:28:14.279677,Europe,TV,0.5977626503784274
509,33,M,Standard,57,7.931972332891778,9,1,0,0,1,0,2,0,4.507332115785488,0.020906354400268667,2023-12-26 18:28:14.279677,Latin America,TV,0.396801238155636
510,68,F,Premium,57,19.43843828670095,1,0,0,0,0,4,18,1,4.278070419002345,0.9515290453762563,2023-12-27 18:28:14.279677,Asia,Mobile,0.31269954849202414
511,54,F,Standard,54,12.78276562266879,4,0,1,1,0,1,14,0,3.4704775262158214,0.7246108241431163,2023-12-28 18:28:14.279677,Oceania,TV,0.2997943770231902
512,39,F,Basic,6,3.3225921545005432,6,0,1,0,0,1,4,1,4.978796636499399,0.7999481482923824,2023-12-29 18:28:14.279677,North America,Mobile,0.31849576126067763
513,46,F,Standard,37,12.430181447088184,7,0,2,0,0,2,10,0,3.9407357742052946,0.9809177281788319,2023-12-30 18:28:14.279677,Europe,Mobile,0.3878980828318238
514,31,F,Premium,57,2.2634800553081726,7,0,0,0,0,1,21,1,1.8633470725209955,0.9316287034134395,2023-12-31 18:28:14.279677,Europe,TV,0.28962466326829184
515,45,F,Basic,10,15.413455269435367,2,1,0,0,0,3,17,1,4.386576257330713,0.7369131986375159,2024-01-01 18:28:14.279677,Oceania,Mobile,0.5452149520016868
516,22,F,Basic,40,7.644376740910607,4,0,0,0,0,4,2,0,2.65893054548056,0.6939870698193193,2024-01-02 18:28:14.279677,Asia,Mobile,0.42902375830807776
517,64,F,Standard,7,9.531819056304146,5,1,0,0,1,2,5,1,1.1446106421651567,0.33684999693537665,2024-01-03 18:28:14.279677,Europe,TV,0.5666778396735102
518,66,F,Premium,39,16.62898323771095,1,0,0,1,1,3,2,0,2.2856851112466825,0.10401725179510213,2024-01-04 18:28:14.279677,Latin America,Computer,0.4226846115670322
519,47,F,Basic,38,3.5641821570787506,1,0,0,0,0,3,29,0,4.054204936237541,0.573722548367576,2024-01-05 18:28:14.279677,Oceania,Tablet,0.450196647637951
520,63,F,Basic,21,3.0144090744350436,3,0,0,0,0,3,4,0,4.840824828745893,0.5762532950885922,2024-01-06 18:28:14.279677,Oceania,Mobile,0.41605630623606815
521,69,M,Basic,20,7.082003368269976,3,0,0,0,0,0,8,1,2.1045456652127754,0.952237285415744,2024-01-07 18:28:14.279677,Asia,Mobile,0.33622845378365546
522,22,F,Basic,3,15.191894255096583,8,0,0,0,0,3,27,1,1.9860652976388602,0.44257080666170934,2024-01-08 18:28:14.279677,Latin America,TV,0.44833779377537275
523,29,F,Standard,51,2.403269622615788,9,0,0,0,0,0,18,0,3.2544663423932003,0.6908076243060683,2024-01-09 18:28:14.279677,Latin America,Tablet,0.2822780384058867
524,33,M,Standard,22,0.0,1,1,1,0,0,1,27,1,4.246735598649787,0.5749706273967218,2024-01-10 18:28:14.279677,Asia,Tablet,0.51722151856193
525,43,F,Standard,47,7.744205707955006,2,0,1,1,0,0,26,1,3.9861027286437865,0.17676022910104927,2024-01-11 18:28:14.279677,North America,Mobile,0.3027610463656856
526,43,M,Standard,4,12.758703999554601,2,0,0,0,1,3,12,1,3.239835610251266,0.5920643077549167,2024-01-12 18:28:14.279677,Latin America,TV,0.4135588548843101
527,65,M,Basic,28,16.001308748694147,4,1,0,1,0,4,28,0,3.525558726457914,0.5401167093628201,2024-01-13 18:28:14.279677,North America,Computer,0.6098137058386457
528,38,F,Premium,12,7.684193189573005,2,1,0,1,1,4,5,0,1.968395829305376,0.4939059939093555,2024-01-14 18:28:14.279677,North America,Tablet,0.6457112544821357
529,56,M,Standard,38,7.942866964419988,7,1,1,0,0,1,10,1,2.7302970600134024,0.5134229336484748,2024-01-15 18:28:14.279677,Oceania,Computer,0.44778955914084917
530,53,F,Premium,51,15.769503671278736,9,0,0,1,1,3,20,0,2.0214625060811997,0.1639879719588705,2024-01-16 18:28:14.279677,Oceania,TV,0.3844037725093035
531,50,F,Standard,36,0.6512915015228966,7,1,1,1,0,0,20,0,4.537671899378551,0.4634777312306678,2024-01-17 18:28:14.279677,Europe,Computer,0.46134152101927833
532,47,F,Basic,47,8.057396124084953,6,0,2,2,0,4,26,1,1.450218029462063,0.6056532718215968,2024-01-18 18:28:14.279677,Oceania,TV,0.5074077073810328
533,54,M,Standard,41,10.95211944962529,1,0,0,0,0,2,29,0,3.718962231425483,0.4894491986855394,2024-01-19 18:28:14.279677,Latin America,Mobile,0.39633929463320083
534,40,M,Basic,5,12.246093606425172,9,0,0,0,0,3,13,1,2.041132788660094,0.4886861951261473,2024-01-20 18:28:14.279677,Latin America,Computer,0.42148894249573576
535,27,F,Standard,13,7.4509665340455875,5,0,1,1,0,3,5,0,2.9023096388738656,0.07751770979298578,2024-01-21 18:28:14.279677,North America,Mobile,0.45365217914097267
536,22,Other,Basic,23,10.172205058529206,5,0,2,0,0,2,5,1,2.197651120986531,0.19077415201671966,2024-01-22 18:28:14.279677,Latin America,Mobile,0.47497338367189884
537,53,F,Basic,58,0.0,6,0,0,0,1,4,16,0,2.2929812682378867,0.32097269277550067,2024-01-23 18:28:14.279677,Oceania,TV,0.4482822161869434
538,51,M,Premium,50,6.708757938330758,9,0,1,0,0,2,10,0,2.041572054444088,0.4193469939259066,2024-01-24 18:28:14.279677,Oceania,Computer,0.3517360742905424
539,69,F,Basic,30,12.267543562772337,8,0,1,0,1,1,14,0,4.011171684781754,0.5939374438586043,2024-01-25 18:28:14.279677,Oceania,Tablet,0.33254460698589006
540,48,F,Premium,37,5.088529828726602,8,0,0,0,0,0,8,1,2.4628634287161884,0.8633451045230607,2024-01-26 18:28:14.279677,Asia,Computer,0.2591603213039748
541,27,F,Basic,25,10.294921107947987,8,1,0,1,1,0,20,1,3.9054280708563307,0.15916473808865395,2024-01-27 18:28:14.279677,Latin America,Tablet,0.4622481213673066
542,36,M,Standard,48,12.23436250401349,1,1,1,1,0,4,16,0,2.824279720416051,0.015088030210694936,2024-01-28 18:28:14.279677,Europe,Mobile,0.6051484219302601
543,49,F,Standard,27,8.287253995711175,1,0,1,0,0,2,23,0,3.188984168401149,0.44923713077591576,2024-01-29 18:28:14.279677,Latin America,Mobile,0.42904109495890175
544,18,F,Standard,51,10.852318854982855,8,1,1,0,0,3,6,1,3.1731499028539494,0.4321028974116281,2024-01-30 18:28:14.279677,Latin America,TV,0.4537986479338024
545,22,Other,Basic,14,5.186337173576939,5,0,0,0,0,3,6,0,4.903408317374355,0.5519012184951724,2024-01-31 18:28:14.279677,Asia,Tablet,0.4142021936186957
546,62,M,Basic,57,8.966943601519766,9,0,1,0,0,3,29,1,2.468249822843805,0.8332217713715006,2024-02-01 18:28:14.279677,Latin America,Computer,0.3384685992000808
547,21,F,Basic,48,13.051080847946112,2,0,0,1,0,1,20,0,1.8307363815903903,0.8023605509824779,2024-02-02 18:28:14.279677,North America,TV,0.37873651169460465
548,33,F,Basic,59,10.78486480484217,9,0,0,0,1,1,0,1,4.647167761466409,0.1000432844300112,2024-02-03 18:28:14.279677,Oceania,TV,0.23315141760615363
549,41,M,Standard,47,7.067343652180322,8,1,2,0,1,3,24,1,1.699357157262293,0.9339953666766737,2024-02-04 18:28:14.279677,Oceania,TV,0.5781307821689405
550,33,F,Premium,54,11.121082021453965,9,0,0,0,0,4,26,1,4.337691383377379,0.1104143946744447,2024-02-05 18:28:14.279677,Asia,Computer,0.33862614569867944
551,19,F,Premium,36,13.57304895318309,4,0,1,1,1,1,24,1,1.6008595818677032,0.6345705085342361,2024-02-06 18:28:14.279677,Oceania,TV,0.3443938993152823
552,66,M,Standard,39,0.0,1,0,1,0,1,1,7,0,3.634897336909625,0.6724062935955757,2024-02-07 18:28:14.279677,North America,Computer,0.35768173858202873
553,45,M,Standard,16,15.795370324779489,1,0,2,0,1,0,4,0,1.6021632530581442,0.6798774872230882,2024-02-08 18:28:14.279677,Asia,TV,0.4554197389757427
554,49,F,Standard,56,8.318726306594641,5,1,1,0,0,0,29,1,4.692343276957718,0.2653511716753909,2024-02-09 18:28:14.279677,Europe,Tablet,0.4043433613591249
555,44,M,Basic,22,12.127449666201152,2,1,0,0,0,4,18,0,3.260033130611325,0.33034509176499194,2024-02-10 18:28:14.279677,Oceania,Mobile,0.6410748025147406
556,37,F,Premium,21,15.986234618226138,8,0,0,0,0,1,7,1,2.3170953565603503,0.5486768751493969,2024-02-11 18:28:14.279677,Latin America,Tablet,0.306251779874871
557,41,M,Standard,54,3.1416315138476705,5,1,1,0,1,1,16,1,1.5612910998543796,0.19958749580009838,2024-02-12 18:28:14.279677,North America,Tablet,0.4903686830423551
558,29,F,Standard,21,6.4527949878622675,5,0,1,0,0,2,18,0,2.484768944583976,0.02031046783335122,2024-02-13 18:28:14.279677,North America,TV,0.44709779345521405
559,67,M,Basic,8,8.557256520621475,2,1,0,0,0,4,11,0,3.820080139475247,0.5621444545085756,2024-02-14 18:28:14.279677,Oceania,Tablet,0.6387576138247757
560,52,F,Standard,49,6.081232394377858,7,0,0,1,0,4,26,0,2.5398035357141886,0.4652785720120073,2024-02-15 18:28:14.279677,Europe,Tablet,0.4272537263725506
561,50,Other,Standard,16,18.67468287918404,8,0,1,1,0,2,22,0,1.9843765443817762,0.656731206223462,2024-02-16 18:28:14.279677,Latin America,Tablet,0.39688844780472804
562,50,Other,Premium,59,5.7161395308660365,1,0,0,0,1,2,29,0,3.309637793175269,0.14670057583365992,2024-02-17 18:28:14.279677,Europe,TV,0.40213517437831764
563,68,F,Standard,55,7.222266102565667,2,0,1,0,0,0,14,0,2.6712874113484784,0.8409248945898514,2024-02-18 18:28:14.279677,Europe,Computer,0.3064168081717399
564,60,M,Basic,31,11.021945158014884,4,0,0,0,1,4,3,0,1.6632249441211693,0.1462214884605273,2024-02-19 18:28:14.279677,Oceania,Mobile,0.48599958399756804
565,54,F,Premium,42,3.989252369619556,5,0,0,0,1,4,22,0,1.6159519611098272,0.8913436048800235,2024-02-20 18:28:14.279677,Latin America,Mobile,0.4465638472231346
566,29,M,Basic,10,8.02159644121868,2,0,1,0,0,2,11,0,3.829847960887419,0.449521172595703,2024-02-21 18:28:14.279677,Oceania,Computer,0.44193140831764816
567,20,M,Standard,32,11.587266306250875,1,1,1,0,0,3,26,0,4.898687582065026,0.5498052593726948,2024-02-22 18:28:14.279677,Oceania,Computer,0.5541709765870868
568,18,M,Basic,59,8.335697978087444,9,0,1,0,1,3,12,0,1.9323762834482254,0.8965813359639887,2024-02-23 18:28:14.279677,North America,Tablet,0.359661535386185
569,50,F,Standard,34,9.533065705500258,1,0,0,1,0,0,13,1,4.092594403325959,0.299913048477067,2024-02-24 18:28:14.279677,Oceania,Mobile,0.2999910900033888
570,57,F,Premium,9,7.353339437758146,4,0,1,0,0,3,4,0,1.3504268098018608,0.1818269962411515,2024-02-25 18:28:14.279677,Asia,Computer,0.49090772083067447
571,27,F,Basic,17,2.4276484540961647,2,1,0,0,0,3,21,0,2.5263036762087268,0.44575162081945363,2024-02-26 18:28:14.279677,Latin America,Tablet,0.6569977151933272
572,60,M,Premium,11,11.607966056696192,4,0,1,0,0,3,15,1,3.026752611233028,0.24436722852770676,2024-02-27 18:28:14.279677,North America,Mobile,0.41812589233079983
573,61,M,Basic,32,18.774665358236206,8,1,2,0,0,1,29,1,2.074987781159073,0.5278439115403171,2024-02-28 18:28:14.279677,Latin America,TV,0.5696539561785683
574,46,Other,Premium,10,10.09200815391719,8,1,1,1,0,0,6,0,3.1183136660570017,0.27525786444431644,2024-02-29 18:28:14.279677,North America,TV,0.4975915790535716
575,30,M,Standard,22,11.126320586237748,9,0,0,1,0,2,14,0,4.530457710655417,0.8644895355954569,2024-03-01 18:28:14.279677,Asia,Mobile,0.32324706116797663
576,29,M,Premium,57,13.463613775584298,5,0,2,0,0,3,12,0,4.777751849419974,0.607324592257726,2024-03-02 18:28:14.279677,Oceania,Mobile,0.39429436299040266
577,48,M,Basic,17,3.6533475172665044,7,0,0,0,1,1,25,0,1.4022278174921978,0.0002406697429022664,2024-03-03 18:28:14.279677,North America,TV,0.47501766750943036
578,63,F,Premium,4,18.512573290648028,3,0,0,0,0,3,15,1,2.0873837359368093,0.8054737346798247,2024-03-04 18:28:14.279677,North America,TV,0.41271539672788127
579,19,F,Standard,48,11.01164398211401,4,1,1,0,1,1,11,1,4.9165356700709,0.3302123367261459,2024-03-05 18:28:14.279677,North America,Mobile,0.4098496675123324
580,68,M,Basic,52,18.159284495445544,9,1,0,0,0,0,6,1,2.0816736416089747,0.3202079841549571,2024-03-06 18:28:14.279677,Asia,Tablet,0.40394232087394344
581,67,M,Premium,47,6.334835022380053,1,0,0,0,1,3,15,0,3.7708294045737643,0.38306281213446736,2024-03-07 18:28:14.279677,Latin America,Computer,0.40485583935227937
582,52,F,Basic,25,19.090309612789124,2,0,0,0,0,1,22,1,2.0138147754814586,0.6302625280840807,2024-03-08 18:28:14.279677,Asia,Computer,0.3727918636224933
583,40,F,Premium,59,13.875777470173915,5,1,0,0,1,4,22,0,2.425462373284153,0.442060710394223,2024-03-09 18:28:14.279677,North America,Mobile,0.5547314001694961
584,34,M,Basic,21,12.765200429261792,3,0,0,1,0,4,26,0,1.7651159515875898,0.6286355465697024,2024-03-10 18:28:14.279677,North America,Computer,0.5118783599240966
585,43,F,Standard,37,11.17012227176574,2,0,0,2,1,1,12,0,4.42520077478858,0.14678072163579237,2024-03-11 18:28:14.279677,Oceania,TV,0.35029289435509786
586,25,M,Standard,38,8.757356909627752,1,0,0,0,0,3,28,0,4.530595055278016,0.9701644645240858,2024-03-12 18:28:14.279677,Asia,TV,0.3890318285156465
587,46,M,Basic,49,16.00265829236936,3,0,1,0,0,3,22,0,2.1876500316617262,0.7296062870838639,2024-03-13 18:28:14.279677,Asia,Computer,0.41452327318973836
588,43,F,Basic,1,10.701799349240234,1,1,1,1,0,0,2,1,4.29435929668252,0.250207107178383,2024-03-14 18:28:14.279677,Europe,Mobile,0.5053893361994262
589,27,M,Basic,25,0.1646514820642384,1,0,2,1,1,0,14,0,2.432966600147936,0.7241699080747759,2024-03-15 18:28:14.279677,Latin America,TV,0.48713620296250737
590,43,F,Standard,51,4.414067691464988,1,0,0,1,1,2,27,0,1.3960776915806332,0.5750254562616394,2024-03-16 18:28:14.279677,Europe,Tablet,0.43207046654380393
591,51,M,Basic,36,9.070771239036263,8,1,0,0,0,0,2,0,4.032305589168294,0.10918899640351465,2024-03-17 18:28:14.279677,Europe,Tablet,0.4606100387755287
592,68,M,Standard,17,11.549994915827774,3,0,0,0,1,3,6,0,3.3857849955953787,0.17819642678812608,2024-03-18 18:28:14.279677,Latin America,TV,0.4375125841551258
593,58,Other,Basic,41,9.71705755550052,1,1,1,0,1,2,29,1,2.0975297746830015,0.041308141921464814,2024-03-19 18:28:14.279677,Oceania,TV,0.5836451203945039
594,24,M,Basic,24,16.094853948968314,7,0,1,0,1,0,17,1,2.011998962047388,0.8092380716746811,2024-03-20 18:28:14.279677,Oceania,Computer,0.309394123563096
595,21,F,Standard,2,0.24449067980687644,3,0,1,0,1,1,13,1,4.902493481929286,0.551704752595235,2024-03-21 18:28:14.279677,Latin America,Mobile,0.356114006610134
596,67,M,Basic,40,10.7179396825258,8,1,0,1,1,4,17,0,4.450004163572365,0.3167486486502119,2024-03-22 18:28:14.279677,Latin America,Computer,0.5533456525500381
597,62,M,Premium,15,0.9101038730642266,4,0,0,2,0,0,18,1,4.239193317495059,0.12634490202820003,2024-03-23 18:28:14.279677,Asia,Mobile,0.343792966516846
598,28,M,Premium,32,13.798561477420842,4,0,1,1,1,0,13,1,1.5120708345666625,0.4840458759603792,2024-03-24 18:28:14.279677,Asia,Tablet,0.31919726179390134
599,46,F,Standard,39,9.527706427789987,5,0,3,1,0,1,19,0,4.0207490969930415,0.5252613467179388,2024-03-25 18:28:14.279677,Asia,Tablet,0.4114093950115194
600,53,M,Standard,59,12.098049860120591,6,0,2,0,1,3,5,0,1.8581608848131461,0.7019485009805053,2024-03-26 18:28:14.279677,Asia,Mobile,0.4313527813439946
601,42,F,Premium,6,5.68058519705117,7,0,0,0,0,1,28,1,4.909555772832963,0.9699372104470915,2024-03-27 18:28:14.279677,North America,Computer,0.31495085362688385
602,38,M,Basic,1,16.397324658288756,4,1,0,0,0,0,7,0,1.2083567518490308,0.4349455304073747,2024-03-28 18:28:14.279677,North America,TV,0.5756242724594064
603,53,Other,Basic,47,15.208623320294256,8,1,0,0,0,3,25,0,2.4085539342409743,0.4060342065943693,2024-03-29 18:28:14.279677,Oceania,Mobile,0.5554909167258258
604,27,M,Basic,23,12.917721515059437,6,1,0,0,1,2,25,0,2.714591363114861,0.3699300045901225,2024-03-30 18:28:14.279677,North America,Computer,0.5827571818590302
605,54,F,Standard,58,9.352413765682796,1,0,1,0,1,0,6,0,4.296811646249018,0.8269239089668611,2024-03-31 18:28:14.279677,North America,Tablet,0.25991750600007285
606,26,F,Basic,39,12.89928642647566,1,0,0,1,0,1,19,0,4.064891272016185,0.15631722139923787,2024-04-01 18:28:14.279677,Asia,TV,0.3862305977796202
607,41,F,Standard,57,6.465537160063255,9,0,1,0,1,2,17,0,2.4999685797863584,0.34381290363508943,2024-04-02 18:28:14.279677,Asia,Tablet,0.34516462318810615
608,52,F,Premium,17,14.27777829510356,6,1,1,0,1,4,17,1,3.2622411738321633,0.7249708048753909,2024-04-03 18:28:14.279677,Latin America,Mobile,0.5399034606417609
609,66,F,Premium,34,18.247404471619603,8,0,0,1,1,2,14,0,4.342380654430921,0.01569493534244648,2024-04-04 18:28:14.279677,Asia,Tablet,0.34120616453435343
610,52,F,Standard,59,15.35305279989593,7,0,0,0,0,1,19,1,1.0727983686042109,0.28938072360569467,2024-04-05 18:28:14.279677,Latin America,Tablet,0.30517841465736306
611,65,M,Basic,41,6.351987650962952,6,1,0,0,1,2,21,0,4.208712398097889,0.6414471627547098,2024-04-06 18:28:14.279677,Latin America,Mobile,0.5167160852650475
612,53,M,Premium,29,11.807086586365514,4,0,0,0,0,1,18,1,4.787584101368168,0.1859520980008047,2024-04-07 18:28:14.279677,North America,TV,0.3097174922808178
613,35,F,Standard,9,3.5342922812067616,7,0,1,0,1,0,21,1,1.1282580859366846,0.3027105691242712,2024-04-08 18:28:14.279677,Asia,Mobile,0.38823072526263924
614,66,F,Basic,13,12.86195155587838,9,1,1,1,0,3,20,1,1.1823239483127304,0.4860450744832292,2024-04-09 18:28:14.279677,North America,Computer,0.5842321261025889
615,56,F,Basic,6,12.253017064312694,7,1,0,1,0,4,20,1,2.3780560222640803,0.42202356596968715,2024-04-10 18:28:14.279677,Asia,Mobile,0.6134030956990372
616,49,F,Premium,6,0.6509183023391802,1,0,1,1,1,3,1,1,1.3510782550706981,0.10602718995537885,2024-04-11 18:28:14.279677,North America,Mobile,0.48680381022471025
617,41,M,Standard,20,4.191080780438181,9,0,2,3,0,3,7,1,2.917104321175553,0.9382353222556326,2024-04-12 18:28:14.279677,North America,TV,0.4240306525694977
618,40,M,Premium,52,8.584305516281164,4,1,0,0,0,3,20,0,3.9148427403591146,0.04429272058209277,2024-04-13 18:28:14.279677,North America,Computer,0.5452246600359126
619,49,F,Premium,53,8.49570126429587,3,0,0,0,1,1,10,0,3.267596940127271,0.749742756422818,2024-04-14 18:28:14.279677,Oceania,Tablet,0.31312190180010296
620,54,M,Standard,3,3.9526153229059737,4,0,1,0,0,1,17,1,1.7857276362909613,0.07142277109115747,2024-04-15 18:28:14.279677,North America,Tablet,0.43309479235952525
621,29,M,Standard,17,11.944893646760919,4,0,0,0,0,4,22,0,3.619245200121431,0.46729580302507934,2024-04-16 18:28:14.279677,Europe,Tablet,0.45945575664803373
622,66,F,Standard,49,11.25736804470256,2,0,0,0,0,1,12,1,3.7394179167156634,0.17541129165541103,2024-04-17 18:28:14.279677,Europe,Tablet,0.30240253146970153
623,30,M,Basic,12,9.028654340107403,1,0,0,0,0,1,8,1,4.729783822740059,0.14109779642892528,2024-04-18 18:28:14.279677,Europe,TV,0.37072069647210926
624,40,F,Standard,48,6.221042499208185,1,0,0,0,0,1,8,0,1.5871875895081962,0.12589797654172508,2024-04-19 18:28:14.279677,Latin America,Computer,0.39994783581290494
625,42,M,Standard,47,15.243535632082818,8,0,0,0,0,1,16,1,3.7693446596388935,0.45278663669534236,2024-04-20 18:28:14.279677,North America,TV,0.25301051323209894
626,52,F,Standard,45,18.277035565441476,2,0,0,0,1,0,6,0,4.6457088754125895,0.5154849093872923,2024-04-21 18:28:14.279677,Europe,Mobile,0.2663289344629292
627,58,M,Premium,55,7.582192580767314,5,1,2,0,0,4,8,0,3.006256613282537,0.13338449354283988,2024-04-22 18:28:14.279677,Latin America,Computer,0.6378031626575773
628,47,M,Standard,1,6.939165414225896,4,1,0,0,0,1,21,0,2.4471987194522256,0.9793957302662395,2024-04-23 18:28:14.279677,Europe,Computer,0.5675412416025251
629,34,M,Standard,17,12.456038327059982,8,1,0,0,0,4,0,0,1.682997976884633,0.2577658868622231,2024-04-24 18:28:14.279677,Asia,Tablet,0.6022063361317429
630,66,M,Standard,3,8.209853101265068,2,0,4,0,0,2,1,0,4.467147545959031,0.45884133960278317,2024-04-25 18:28:14.279677,Oceania,Tablet,0.4857238473267215
631,37,M,Standard,26,9.303013996683829,9,0,1,4,1,0,3,0,2.5769854993623778,0.21626955760190802,2024-04-26 18:28:14.279677,North America,Tablet,0.32599316509167037
632,65,M,Standard,15,13.698265758623357,7,0,0,0,1,1,13,0,4.699529773070769,0.49392264544954556,2024-04-27 18:28:14.279677,Oceania,Tablet,0.33048816932028924
633,42,F,Basic,36,0.453219562463536,7,1,1,0,0,0,3,1,4.391033192523105,0.756016582465182,2024-04-28 18:28:14.279677,Oceania,Mobile,0.405757782187066
634,39,M,Standard,32,16.591511624263347,1,0,0,0,0,0,1,1,2.506559407188783,0.5211020142944952,2024-04-29 18:28:14.279677,Asia,Tablet,0.292725925988211
635,30,F,Basic,32,10.363402621646706,2,0,0,0,0,2,7,0,3.29565723578505,0.2856488707180552,2024-04-30 18:28:14.279677,Asia,TV,0.4137442731717695
